,0
0,25.82
1,26.01
2,25.74
3,26.25
4,26.22
5,26.33
6,26.16
7,26.289999
8,26.279999
9,26.269999
10,26.4
11,26.369999
12,26.26
13,26.01
14,26.039999
15,26.06
16,25.939999
17,25.98
18,25.98
19,26.109999
20,26.109999
21,26.119999
22,26.349998
23,26.4
24,26.4
25,26.34
26,26.119999
27,26.189999
28,26.3
29,26.349998
30,26.33
31,26.349998
32,26.41
33,26.32
34,26.3
35,26.24
36,26.22
37,26.43
38,26.32
39,26.49
40,26.4
41,26.599998
42,26.449999
43,26.65
44,26.46
45,26.43
46,26.5
47,26.539999
48,26.349998
49,26.24
50,26.14
51,26.199999
52,26.22
53,26.189999
54,26.25
55,26.26
56,26.26
57,26.349998
58,26.4
59,26.289999
60,26.17
61,26.17
62,26.09
63,26.099998
64,26.22
65,26.65
66,26.67
67,26.71
68,26.76
69,26.63
70,26.789999
71,26.699999
72,26.529999
73,26.58
74,26.71
75,26.71
76,26.67
77,26.5
78,26.43
79,26.359999
80,26.8
81,26.939999
82,26.98
83,26.92
84,26.81
85,26.619999
86,26.869999
87,26.869999
88,26.869999
89,27.109999
90,27.18
91,27.22
92,27.4
93,27.449999
94,27.439999
95,27.23
96,27.26
97,27.22
98,27.23
99,26.96
100,26.789999
101,26.92
102,26.99
103,26.92
104,27.029999
105,27.269999
106,27.07
107,27.039999
108,27.31
109,27.359999
110,27.57
111,27.58
112,27.63
113,27.769999
114,27.66
115,27.33
116,27.82
117,27.67
118,27.72
119,27.8
120,27.789999
121,27.89
122,27.9
123,27.859999
124,27.789999
125,27.769999
126,27.4
127,27.55
128,27.63
129,27.769999
130,27.76
131,27.59
132,27.5
133,27.46
134,27.4
135,27.34
136,27.39
137,27.519999
138,27.57
139,27.64
140,27.59
141,27.66
142,27.74
143,28.01
144,28.05
145,27.92
146,27.84
147,27.88
148,27.89
149,27.8
150,27.81
151,27.74
152,27.99
153,28.07
154,28.18
155,28.18
156,28.269999
157,28.31
158,28.099998
159,28.13
160,28.09
161,28.029999
162,27.869999
163,27.96
164,28.08
165,28.019999
166,27.72
167,27.67
168,27.65
169,27.349998
170,27.279999
171,27.22
172,27.14
173,27.16
174,27.24
175,27.189999
176,27.25
177,27.47
178,27.67
179,27.65
180,27.519999
181,27.3
182,27.41
183,27.689999
184,27.779999
185,27.49
186,27.539999
187,27.46
188,27.279999
189,27.23
190,27.38
191,27.359999
192,27.42
193,28.039999
194,27.92
195,27.789999
196,27.55
197,27.34
198,27.349998
199,27.31
200,28.14
201,28.039999
202,28.119999
203,27.98
204,27.97
205,27.84
206,27.81
207,27.74
208,27.76
209,27.48
210,27.5
211,27.57
212,27.55
213,27.58
214,27.539999
215,27.529999
216,27.349998
217,27.43
218,27.89
219,28.039999
220,28.0
221,28.029999
222,27.68
223,28.14
224,28.14
225,28.15
226,28.59
227,28.34
228,28.21
229,28.199999
230,28.24
231,28.17
232,28.0
233,27.99
234,27.91
235,28.06
236,28.13
237,28.15
238,28.14
239,28.22
240,28.17
241,28.14
242,28.3
243,28.13
244,28.13
245,28.269999
246,28.46
247,28.5
248,28.38
249,28.01
250,27.98
251,28.449999
252,28.439999
253,28.439999
254,28.689999
255,28.859999
256,28.96
257,28.84
258,29.279999
259,29.49
260,29.439999
261,29.15
262,28.98
263,29.26
264,29.17
265,29.26
266,29.449999
267,29.46
268,29.039999
269,28.81
270,28.76
271,28.859999
272,28.779999
273,28.789999
274,29.06
275,29.07
276,29.0
277,28.89
278,28.93
279,28.96
280,28.609999
281,28.64
282,28.89
283,28.97
284,28.75
285,28.529999
286,28.33
287,28.58
288,28.359999
289,28.13
290,28.039999
291,28.119999
292,28.15
293,28.199999
294,28.32
295,28.42
296,28.06
297,28.099998
298,28.09
299,28.13
300,27.98
301,27.96
302,27.869999
303,27.859999
304,27.92
305,27.91
306,27.949999
307,27.47
308,27.4
309,27.89
310,27.949999
311,27.97
312,28.46
313,28.449999
314,28.47
315,28.789999
316,28.66
317,28.64
318,28.57
319,28.57
320,28.55
321,28.26
322,28.07
323,27.96
324,27.82
325,28.0
326,27.789999
327,28.0
328,28.24
329,28.24
330,28.22
331,28.25
332,28.15
333,28.119999
334,28.029999
335,28.369999
336,28.5
337,28.369999
338,28.22
339,27.939999
340,27.449999
341,26.76
342,27.01
343,27.119999
344,27.32
345,27.359999
346,27.369999
347,27.119999
348,27.01
349,26.91
350,27.0
351,27.18
352,27.22
353,27.32
354,27.4
355,27.439999
356,27.529999
357,27.539999
358,27.51
359,27.51
360,27.26
361,27.24
362,27.25
363,27.23
364,27.22
365,27.22
366,27.17
367,27.07
368,27.05
369,27.119999
370,26.98
371,26.81
372,26.73
373,26.8
374,26.779999
375,27.26
376,26.99
377,26.99
378,26.88
379,26.769999
380,26.66
381,26.619999
382,26.65
383,26.75
384,26.82
385,26.97
386,27.09
387,27.47
388,27.359999
389,27.439999
390,26.869999
391,27.0
392,26.74
393,26.449999
394,26.48
395,26.529999
396,26.849998
397,26.93
398,26.529999
399,26.08
400,25.8
401,25.91
402,25.8
403,25.58
404,25.869999
405,25.97
406,26.42
407,26.42
408,26.24
409,26.109999
410,26.09
411,26.26
412,26.369999
413,26.4
414,26.539999
415,26.58
416,26.51
417,26.529999
418,26.349998
419,26.56
420,26.56
421,26.58
422,26.66
423,26.57
424,26.699999
425,26.619999
426,26.4
427,26.01
428,26.17
429,26.699999
430,26.609999
431,26.689999
432,26.599998
433,26.439999
434,26.21
435,26.21
436,26.279999
437,26.349998
438,26.31
439,26.289999
440,26.519999
441,26.48
442,26.42
443,26.539999
444,26.689999
445,26.56
446,26.57
447,26.56
448,26.57
449,26.449999
450,26.34
451,26.4
452,26.42
453,26.439999
454,26.349998
455,26.56
456,26.46
457,26.72
458,26.75
459,26.619999
460,26.51
461,26.539999
462,26.58
463,26.699999
464,26.89
465,26.8
466,26.9
467,26.91
468,26.59
469,26.529999
470,26.46
471,26.74
472,26.99
473,27.029999
474,26.84
475,26.66
476,26.8
477,26.81
478,26.71
479,26.58
480,26.529999
481,26.64
482,26.84
483,27.09
484,27.15
485,27.49
486,27.09
487,26.939999
488,26.84
489,27.119999
490,27.14
491,27.279999
492,27.49
493,27.18
494,27.01
495,27.439999
496,27.5
497,27.56
498,27.71
499,27.13
500,27.539999
501,27.599998
502,27.96
503,28.099998
504,28.14
505,28.18
506,28.75
507,28.609999
508,28.06
509,27.84
510,27.789999
511,27.949999
512,28.23
513,28.359999
514,28.07
515,28.21
516,27.75
517,27.66
518,27.859999
519,28.66
520,28.769999
521,28.82
522,28.64
523,28.59
524,28.49
525,28.32
526,28.22
527,27.98
528,27.89
529,27.88
530,27.83
531,27.81
532,28.14
533,28.14
534,28.08
535,27.859999
536,27.949999
537,28.029999
538,28.16
539,28.18
540,28.15
541,28.14
542,28.07
543,28.019999
544,27.859999
545,27.869999
546,27.849998
547,27.81
548,27.779999
549,27.76
550,27.76
551,27.73
552,27.72
553,27.96
554,28.01
555,27.869999
556,27.58
557,27.439999
558,27.56
559,27.89
560,27.779999
561,27.76
562,27.699999
563,27.769999
564,27.82
565,27.869999
566,27.68
567,27.609999
568,27.609999
569,28.38
570,28.189999
571,28.109999
572,28.039999
573,28.0
574,28.0
575,27.96
576,27.9
577,27.74
578,27.68
579,27.63
580,27.47
581,27.3
582,27.14
583,27.71
584,27.96
585,27.99
586,27.9
587,27.81
588,27.71
589,28.07
590,28.07
591,28.119999
592,28.01
593,27.949999
594,27.949999
595,27.89
596,27.9
597,28.15
598,28.279999
599,28.38
600,28.439999
601,28.68
602,28.64
603,28.519999
604,28.24
605,28.15
606,28.21
607,28.09
608,28.199999
609,28.199999
610,28.289999
611,28.09
612,27.98
613,28.029999
614,28.05
615,28.039999
616,28.08
617,28.23
618,28.23
619,28.22
620,28.34
621,28.49
622,28.359999
623,28.49
624,28.56
625,28.539999
626,28.539999
627,28.25
628,28.22
629,28.16
630,28.32
631,28.18
632,28.18
633,28.18
634,28.43
635,28.359999
636,28.22
637,28.269999
638,28.59
639,28.67
640,28.689999
641,28.599998
642,28.689999
643,28.269999
644,28.349998
645,28.5
646,28.48
647,28.46
648,28.609999
649,28.92
650,29.179998
651,29.14
652,29.06
653,28.72
654,28.279999
655,28.99
656,29.3
657,29.32
658,29.3
659,29.09
660,28.63
661,28.13
662,29.01
663,29.07
664,29.119999
665,29.029999
666,28.91
667,28.449999
668,27.99
669,27.75
670,27.88
671,27.84
672,27.9
673,27.88
