,0
0,25.23
1,25.48
2,25.84
3,26.099998
4,26.099998
5,26.05
6,25.75
7,25.74
8,25.769999
9,26.05
10,26.26
11,26.32
12,26.279999
13,26.3
14,26.31
15,26.32
16,26.16
17,26.109999
18,26.01
19,25.949999
20,25.91
21,25.939999
22,26.09
23,26.08
24,26.039999
25,26.039999
26,25.97
27,26.0
28,26.099998
29,25.869999
30,25.92
31,25.93
32,26.039999
33,25.93
34,26.019999
35,26.039999
36,25.97
37,25.949999
38,25.869999
39,25.92
40,25.93
41,25.76
42,25.65
43,25.93
44,26.119999
45,26.08
46,26.05
47,25.76
48,25.779999
49,25.689999
50,25.9
51,25.97
52,25.949999
53,25.89
54,25.93
55,25.82
56,25.8
57,25.81
58,25.84
59,25.779999
60,25.789999
61,25.91
62,25.84
63,26.0
64,26.019999
65,26.019999
66,25.81
67,25.81
68,25.8
69,26.13
70,26.269999
71,26.32
72,26.359999
73,26.26
74,26.349998
75,26.46
76,26.58
77,26.619999
78,26.15
79,25.599998
80,25.81
81,26.039999
82,26.22
83,26.3
84,26.25
85,26.23
86,26.38
87,26.58
88,26.81
89,26.949999
90,26.99
91,27.019999
92,26.96
93,26.849998
94,26.8
95,26.619999
96,26.289999
97,26.359999
98,26.58
99,26.64
100,26.699999
101,26.57
102,26.779999
103,26.84
104,26.869999
105,27.269999
106,27.23
107,27.26
108,27.279999
109,27.359999
110,27.26
111,27.269999
112,27.289999
113,27.359999
114,27.57
115,27.64
116,27.65
117,27.48
118,27.46
119,27.41
120,27.269999
121,27.13
122,27.0
123,27.0
124,27.07
125,27.08
126,27.109999
127,27.269999
128,27.38
129,27.289999
130,27.349998
131,27.349998
132,27.279999
133,27.33
134,27.25
135,27.26
136,27.32
137,27.38
138,27.43
139,28.34
140,27.97
141,27.599998
142,27.63
143,27.49
144,27.58
145,27.55
146,27.82
147,27.84
148,27.619999
149,27.63
150,27.619999
151,27.76
152,27.84
153,27.9
154,27.779999
155,27.92
156,27.98
157,27.97
158,28.189999
159,28.09
160,28.05
161,28.15
162,27.88
163,27.74
164,27.51
165,27.48
166,27.26
167,26.84
168,27.539999
169,27.699999
170,27.81
171,27.75
172,28.23
173,28.05
174,28.21
175,28.23
176,28.279999
177,28.099998
178,28.039999
179,27.97
180,27.849998
181,27.789999
182,27.68
183,27.68
184,27.38
185,27.18
186,27.449999
187,27.55
188,27.65
189,27.689999
190,27.74
191,28.029999
192,27.939999
193,27.869999
194,27.859999
195,28.0
196,28.0
197,28.039999
198,27.92
199,27.88
200,28.21
201,28.289999
202,28.24
203,28.019999
204,27.939999
205,27.97
206,28.019999
207,28.21
208,28.039999
209,27.5
210,27.599998
211,28.39
212,28.98
213,29.3
214,28.76
215,28.74
216,28.63
217,28.519999
218,28.46
219,28.289999
220,28.42
221,28.43
222,28.42
223,28.279999
224,28.0
225,27.92
226,28.23
227,28.369999
228,28.34
229,28.42
230,28.41
231,28.43
232,28.48
233,27.519999
234,27.25
235,27.73
236,27.74
237,27.98
238,28.18
239,28.24
240,28.31
241,28.73
242,28.8
243,28.9
244,28.789999
245,29.0
246,29.16
247,29.099998
248,29.14
249,29.039999
250,29.97
251,29.71
252,29.67
253,29.55
254,29.619999
255,29.63
256,29.679998
257,29.16
258,29.4
259,29.289999
260,29.289999
261,29.16
262,29.39
263,29.66
264,29.849998
265,29.949999
266,30.05
267,29.449999
268,29.289999
269,28.689999
270,28.88
271,29.05
272,29.16
273,29.15
274,29.34
275,28.9
276,29.33
277,29.189999
278,29.119999
279,29.07
280,28.99
281,28.849998
282,28.76
283,28.849998
284,28.74
285,28.349998
286,28.82
287,28.71
288,28.539999
289,28.3
290,28.32
291,28.279999
292,28.25
293,28.189999
294,28.16
295,28.269999
296,28.21
297,28.18
298,28.14
299,27.939999
300,27.92
301,27.88
302,27.88
303,27.73
304,27.81
305,27.539999
306,27.51
307,27.47
308,27.51
309,27.519999
310,27.58
311,27.59
312,27.779999
313,27.81
314,27.83
315,28.4
316,28.47
317,28.5
318,28.42
319,28.34
320,28.269999
321,28.21
322,28.17
323,28.23
324,28.06
325,27.98
326,27.939999
327,27.67
328,28.099998
329,28.09
330,28.16
331,28.099998
332,28.15
333,28.029999
334,28.05
335,28.01
336,27.949999
337,27.59
338,27.47
339,27.279999
340,26.99
341,27.029999
342,27.09
343,27.189999
344,27.07
345,26.96
346,27.05
347,27.05
348,27.09
349,27.019999
350,27.119999
351,27.109999
352,27.14
353,27.029999
354,27.029999
355,27.01
356,27.01
357,27.0
358,26.96
359,26.8
360,26.75
361,26.71
362,26.68
363,26.609999
364,26.529999
365,26.539999
366,26.48
367,26.49
368,26.359999
369,26.449999
370,26.34
371,26.25
372,25.789999
373,25.57
374,25.5
375,25.35
376,25.22
377,25.3
378,25.369999
379,25.46
380,25.519999
381,25.539999
382,25.49
383,26.47
384,26.56
385,26.82
386,27.05
387,27.05
388,26.939999
389,26.88
390,26.75
391,26.68
392,26.51
393,25.57
394,25.519999
395,25.769999
396,26.289999
397,26.359999
398,25.99
399,25.369999
400,24.96
401,25.029999
402,25.31
403,25.189999
404,25.82
405,25.89
406,25.91
407,25.97
408,25.91
409,25.73
410,25.72
411,25.67
412,25.99
413,26.08
414,26.15
415,26.16
416,26.18
417,26.289999
418,26.32
419,26.5
420,26.4
421,26.33
422,26.609999
423,26.71
424,26.539999
425,26.51
426,26.5
427,26.38
428,26.47
429,26.65
430,26.539999
431,26.24
432,26.189999
433,26.01
434,26.0
435,26.019999
436,26.34
437,26.439999
438,26.39
439,26.46
440,26.519999
441,26.599998
442,26.609999
443,26.56
444,26.57
445,26.4
446,26.32
447,26.23
448,26.279999
449,26.349998
450,26.41
451,26.48
452,26.289999
453,26.21
454,26.49
455,27.22
456,27.07
457,27.019999
458,26.97
459,27.06
460,26.789999
461,26.83
462,26.8
463,26.769999
464,26.57
465,26.46
466,26.74
467,26.98
468,26.99
469,26.96
470,26.71
471,26.599998
472,26.68
473,26.66
474,26.9
475,26.9
476,26.849998
477,26.789999
478,26.75
479,26.75
480,27.09
481,27.449999
482,27.46
483,27.5
484,27.07
485,27.5
486,27.439999
487,27.51
488,27.519999
489,27.55
490,27.41
491,27.64
492,27.84
493,27.63
494,27.859999
495,27.699999
496,27.66
497,27.63
498,27.699999
499,27.82
500,27.82
501,27.769999
502,28.09
503,28.019999
504,27.789999
505,27.869999
506,27.96
507,27.88
508,27.64
509,27.75
510,27.89
511,27.88
512,28.08
513,27.73
514,28.5
515,28.81
516,28.83
517,28.92
518,28.769999
519,28.98
520,28.98
521,27.56
522,27.99
523,28.38
524,28.599998
525,28.369999
526,28.279999
527,27.689999
528,27.859999
529,27.81
530,27.849998
531,27.609999
532,27.57
533,27.47
534,27.65
535,27.689999
536,27.65
537,27.539999
538,26.92
539,26.869999
540,27.16
541,27.15
542,27.519999
543,27.3
544,27.609999
545,27.73
546,27.689999
547,27.789999
548,27.66
549,27.519999
550,27.349998
551,27.76
552,27.63
553,27.64
554,27.599998
555,27.55
556,27.539999
557,27.619999
558,27.689999
559,28.16
560,27.97
561,28.13
562,28.25
563,28.58
564,28.619999
565,28.65
566,28.63
567,28.619999
568,28.64
569,28.91
570,28.96
571,28.99
572,28.93
573,28.83
574,28.789999
575,28.66
576,28.3
577,28.13
578,28.189999
579,28.289999
580,28.369999
581,28.849998
582,29.21
583,29.279999
584,29.34
585,29.15
586,29.08
587,28.369999
588,28.68
589,28.64
590,28.689999
591,28.63
592,28.539999
593,28.449999
594,28.289999
595,28.539999
596,28.71
597,28.71
598,28.65
599,27.99
600,27.93
601,28.24
602,28.47
603,28.58
604,28.66
605,28.769999
606,28.84
607,28.8
608,28.48
609,28.609999
610,29.08
611,29.109999
612,29.439999
613,29.58
614,29.83
615,29.75
616,29.58
617,29.369999
618,29.199999
619,29.099998
620,29.21
621,29.23
622,29.31
623,29.39
624,29.369999
625,29.269999
626,29.359999
627,29.38
628,29.33
629,29.039999
630,29.24
631,29.23
632,29.22
633,29.26
634,29.23
635,29.199999
636,29.01
637,28.949999
638,28.949999
639,28.97
640,28.869999
641,28.82
642,28.71
643,28.619999
644,28.83
645,28.83
646,28.71
647,28.48
648,28.289999
649,28.279999
650,28.93
651,29.199999
652,29.38
653,29.42
654,29.46
655,29.39
656,29.359999
657,29.359999
658,28.91
659,28.789999
660,28.699999
661,28.68
662,28.8
663,28.789999
664,28.8
665,28.349998
666,27.9
667,27.849998
668,27.83
669,28.269999
670,28.55
671,28.31
672,27.849998
673,27.9
674,28.119999
675,28.01
676,27.8
677,27.51
678,27.38
679,27.17
680,27.16
681,27.099998
682,27.06
683,26.91
684,26.96
685,26.89
686,26.939999
687,26.789999
688,26.75
689,26.699999
690,26.67
691,26.64
692,26.71
693,26.73
694,27.019999
695,27.14
696,27.029999
697,27.06
698,27.07
699,27.289999
700,27.38
701,27.39
702,27.189999
703,26.97
704,26.859999
705,26.76
706,26.769999
707,26.779999
708,26.82
709,26.779999
710,26.779999
711,26.75
712,26.519999
713,26.59
714,26.619999
715,26.8
716,27.09
717,27.21
718,27.269999
719,27.14
720,27.199999
721,26.359999
722,26.599998
723,26.369999
724,26.349998
725,26.17
726,26.5
727,26.48
728,26.24
729,26.21
730,26.099998
731,26.3
732,26.359999
733,26.349998
734,26.31
735,26.5
736,26.5
737,26.5
738,26.449999
739,26.349998
740,25.939999
741,25.779999
742,25.67
743,25.65
744,26.17
745,26.33
746,26.48
747,26.279999
748,26.26
749,26.47
750,26.68
751,26.75
752,26.619999
753,26.4
754,26.699999
755,26.71
756,26.91
757,26.769999
758,26.68
759,26.64
760,26.9
761,26.92
762,27.0
763,26.609999
764,26.41
765,26.48
766,26.269999
767,26.74
768,26.76
769,26.859999
770,26.93
771,26.859999
772,26.76
773,26.8
774,26.619999
775,26.46
776,26.88
777,26.8
778,26.789999
779,26.58
780,26.68
781,26.71
782,26.849998
783,26.73
784,26.76
785,26.769999
786,26.67
