,0
0,26.57
1,26.599998
2,26.55
3,26.56
4,26.609999
5,26.619999
6,26.539999
7,26.5
8,26.47
9,26.449999
10,26.42
11,26.39
12,26.33
13,26.359999
14,26.33
15,26.22
16,26.01
17,25.939999
18,25.92
19,25.939999
20,25.97
21,26.029999
22,26.119999
23,26.119999
24,26.14
25,26.15
26,26.199999
27,26.22
28,25.949999
29,25.849998
30,25.81
31,25.859999
32,25.82
33,25.789999
34,25.769999
35,25.859999
36,25.9
37,25.91
38,26.05
39,26.07
40,26.0
41,25.98
42,25.97
43,25.65
44,25.51
45,25.43
46,25.3
47,25.23
48,25.35
49,25.4
50,25.42
51,25.619999
52,25.66
53,25.68
54,25.65
55,25.71
56,25.849998
57,25.75
58,25.74
59,25.71
60,25.66
61,25.689999
62,25.68
63,25.42
64,25.599998
65,25.81
66,25.89
67,25.96
68,25.88
69,25.789999
70,25.46
71,25.67
72,25.75
73,25.8
74,25.769999
75,25.699999
76,25.58
77,25.55
78,25.55
79,25.47
80,25.33
81,25.46
82,25.66
83,25.81
84,25.949999
85,25.83
86,26.029999
87,26.24
88,26.189999
89,26.18
90,26.099998
91,26.06
92,26.019999
93,25.98
94,25.98
95,26.13
96,26.39
97,26.519999
98,26.57
99,26.599998
100,26.599998
101,26.519999
102,26.43
103,26.38
104,26.38
105,26.31
106,26.289999
107,26.289999
108,26.3
109,26.289999
110,26.269999
111,26.5
112,26.48
113,26.439999
114,26.01
115,25.849998
116,26.0
117,26.42
118,26.64
119,26.599998
120,26.48
121,26.539999
122,26.65
123,26.689999
124,26.64
125,26.57
126,26.46
127,26.599998
128,26.64
129,26.67
130,26.99
131,26.949999
132,27.0
133,26.98
134,27.109999
135,27.269999
136,27.289999
137,27.26
138,27.15
139,27.23
140,27.4
141,27.46
142,27.72
143,27.65
144,27.68
145,27.67
146,27.58
147,27.48
148,27.48
149,27.529999
150,27.289999
151,27.269999
152,27.22
153,27.42
154,27.22
155,26.869999
156,26.84
157,26.83
158,26.74
159,26.84
160,27.07
161,27.17
162,27.369999
163,27.369999
164,27.019999
165,27.4
166,27.289999
167,27.31
168,27.019999
169,27.23
170,27.31
171,27.359999
172,27.0
173,26.769999
174,26.83
175,27.099998
176,27.21
177,27.17
178,26.73
179,26.609999
180,26.9
181,27.06
182,27.039999
183,27.49
184,27.51
185,27.43
186,27.51
187,27.529999
188,27.449999
189,27.22
190,28.0
191,27.96
192,27.89
193,27.8
194,27.51
195,27.369999
196,27.369999
197,27.779999
198,27.88
199,27.869999
200,27.869999
201,27.529999
202,27.699999
203,27.619999
204,27.849998
205,27.51
206,27.689999
207,27.4
208,27.93
209,28.029999
210,28.199999
211,27.67
212,27.859999
213,28.0
214,28.199999
215,28.21
216,28.029999
217,28.14
218,28.08
219,28.039999
220,27.89
221,28.119999
222,28.119999
223,28.25
224,28.42
225,28.23
226,28.3
227,28.33
228,28.32
229,28.46
230,28.48
231,28.519999
232,28.73
233,28.72
234,28.81
235,28.67
236,28.55
237,28.47
238,28.73
239,28.96
240,29.06
241,28.64
242,28.699999
243,28.73
244,28.76
245,28.789999
246,28.769999
247,28.769999
248,28.859999
249,28.859999
250,28.93
251,29.099998
252,29.06
253,28.75
254,28.31
255,28.15
256,27.97
257,28.05
258,28.38
259,28.42
260,28.71
261,28.689999
262,28.46
263,28.529999
264,28.66
265,28.82
266,28.91
267,29.08
268,29.13
269,28.99
270,29.16
271,29.17
272,29.21
273,29.15
274,29.119999
275,29.359999
276,29.16
277,28.96
278,28.779999
279,28.82
280,28.93
281,29.05
282,28.84
283,29.099998
284,28.9
285,28.71
286,28.699999
287,28.65
288,28.72
289,28.81
290,28.84
291,28.8
292,28.93
293,28.82
294,28.609999
295,28.64
296,28.849998
297,28.82
298,28.66
299,28.75
300,28.67
301,28.67
302,28.519999
303,28.519999
304,28.43
305,28.82
306,28.83
307,28.769999
308,28.49
309,28.449999
310,28.48
311,28.359999
312,28.38
313,28.42
314,28.47
315,28.529999
316,28.51
317,28.55
318,28.56
319,28.56
320,28.439999
321,28.3
322,28.31
323,28.34
324,28.18
325,28.26
326,28.24
327,28.14
328,28.06
329,27.93
330,27.9
331,27.72
332,27.65
333,27.55
334,27.73
335,27.689999
336,27.59
337,27.519999
338,27.49
339,27.5
340,27.48
341,27.46
342,27.449999
343,27.4
344,27.34
345,27.32
346,27.23
347,27.15
348,27.029999
349,26.97
350,26.96
351,27.0
352,27.0
353,27.05
354,27.029999
355,27.07
356,26.96
357,26.91
358,26.609999
359,26.55
360,26.539999
361,26.58
362,26.519999
363,26.5
364,26.519999
365,26.67
366,26.529999
367,26.59
368,26.5
369,26.65
370,26.609999
371,26.599998
372,26.39
373,26.369999
374,26.349998
375,26.33
376,26.369999
377,26.38
378,26.369999
379,26.26
380,26.23
381,26.199999
382,26.189999
383,26.41
384,26.439999
385,26.34
386,26.39
387,26.519999
388,26.49
389,26.57
390,26.619999
391,26.67
392,26.47
393,26.14
394,26.029999
395,26.039999
396,26.07
397,26.099998
398,26.05
399,26.17
400,26.13
401,26.09
402,25.97
403,26.08
404,25.869999
405,25.859999
406,25.769999
407,25.71
408,25.619999
409,25.56
410,25.55
411,25.529999
412,25.5
413,25.359999
414,25.43
415,25.48
416,25.59
417,25.72
418,25.699999
419,25.74
420,25.789999
421,25.84
422,25.72
423,25.63
424,25.65
425,25.76
426,25.63
427,25.57
428,25.619999
429,25.699999
430,25.88
431,25.98
432,25.859999
433,25.74
434,25.689999
435,25.55
436,25.55
437,25.609999
438,25.64
439,25.75
440,25.66
441,25.619999
442,25.57
443,25.58
444,25.64
445,25.5
446,25.519999
447,25.609999
448,25.63
449,25.73
450,25.779999
451,25.75
452,25.71
453,25.939999
454,25.99
455,25.939999
456,25.89
457,25.97
458,25.949999
459,26.17
460,26.13
461,26.01
462,25.97
463,25.949999
464,25.869999
465,25.73
466,25.76
467,25.81
468,25.96
469,25.99
470,26.0
471,26.0
472,26.039999
473,26.17
474,26.369999
475,26.439999
476,26.449999
477,26.4
478,26.46
479,26.439999
480,26.5
481,26.46
482,26.439999
483,26.4
484,26.23
485,26.13
486,26.09
487,26.189999
488,26.26
489,26.3
490,26.55
491,26.49
492,26.4
493,26.63
494,26.519999
495,26.82
496,26.81
497,26.92
498,26.97
499,27.07
500,26.97
501,26.97
502,26.849998
503,27.07
504,26.98
505,27.109999
506,27.109999
507,27.13
508,27.369999
509,27.4
510,27.33
511,27.3
512,27.22
513,27.14
514,27.09
515,27.189999
516,27.189999
517,27.15
518,27.01
519,27.46
520,27.57
521,27.51
522,27.359999
523,27.289999
524,27.199999
525,27.099998
526,27.01
527,27.07
528,27.41
529,27.39
530,27.369999
531,27.279999
532,27.32
533,27.369999
534,27.4
535,27.519999
536,27.48
537,27.449999
538,27.5
539,27.73
540,27.68
541,27.23
542,27.07
543,27.019999
544,27.17
545,27.13
546,27.199999
547,27.349998
548,27.13
549,27.89
550,27.93
551,27.99
552,27.97
553,27.849998
554,27.76
555,27.83
556,28.13
557,28.06
558,27.33
559,27.779999
560,28.019999
561,28.189999
562,28.01
563,27.9
564,28.21
565,28.369999
566,28.34
567,28.269999
568,28.359999
569,28.449999
570,28.41
571,28.349998
572,28.3
573,28.279999
574,28.359999
575,27.98
576,27.93
577,28.4
578,28.519999
579,28.47
580,28.439999
581,28.48
582,28.529999
583,28.599998
584,28.599998
585,28.76
586,28.859999
587,28.84
588,28.67
589,28.369999
590,28.38
591,28.58
592,28.66
593,28.65
594,28.619999
595,28.83
596,28.81
597,28.84
598,28.75
599,28.439999
600,28.279999
601,28.49
602,28.59
603,28.65
604,28.76
605,28.619999
606,28.4
607,28.33
608,28.57
609,28.64
610,28.74
611,28.75
612,28.859999
613,28.89
614,29.21
615,29.22
616,29.22
617,29.029999
618,29.13
619,29.16
620,29.189999
621,29.13
622,29.199999
623,29.15
624,29.24
625,28.23
626,27.97
627,28.189999
628,28.83
629,29.199999
630,29.22
631,29.25
632,29.24
633,29.21
634,29.17
635,29.189999
636,28.89
637,28.84
638,28.71
639,28.82
640,28.58
641,28.63
642,28.599998
643,28.72
644,28.519999
645,28.58
646,28.689999
647,28.869999
648,29.0
649,28.92
650,29.0
651,28.89
652,28.859999
653,28.8
654,28.39
655,28.32
656,28.31
657,28.38
658,28.439999
659,28.5
660,28.439999
661,28.43
662,28.109999
663,28.109999
664,28.369999
665,28.59
666,28.539999
667,28.519999
668,28.38
669,28.4
670,28.4
671,28.34
672,28.38
673,28.269999
674,27.83
675,27.92
676,27.91
677,28.029999
678,28.189999
679,28.31
680,28.18
681,28.119999
682,28.199999
683,28.23
684,28.48
685,28.41
686,28.38
687,28.369999
688,28.5
689,28.66
690,28.57
691,28.5
692,28.439999
693,28.5
694,28.439999
695,28.22
696,28.06
697,28.0
698,28.109999
699,28.22
700,28.109999
701,28.15
702,28.17
703,28.26
704,28.099998
705,28.019999
706,27.98
707,28.01
708,28.01
709,27.96
710,28.109999
711,28.21
712,28.189999
713,28.109999
714,27.92
715,27.74
716,27.65
717,27.609999
718,27.55
719,27.47
720,27.41
721,27.3
722,27.43
723,27.46
724,27.449999
725,27.39
726,27.43
727,27.42
728,27.49
729,27.369999
730,27.289999
731,27.26
732,27.349998
733,27.349998
734,27.279999
735,27.26
736,27.22
737,27.22
738,27.23
739,27.24
740,27.25
741,27.269999
742,27.31
743,27.26
744,27.15
745,27.16
746,27.18
747,26.869999
748,27.0
749,26.98
750,26.96
751,26.88
752,26.869999
753,26.84
754,26.84
755,26.81
756,26.779999
757,26.689999
758,26.67
759,26.66
760,26.64
761,26.75
762,26.81
763,26.789999
764,26.75
765,26.64
766,25.99
767,26.369999
768,26.58
769,26.66
770,26.56
771,26.5
772,26.46
773,26.32
774,26.23
775,26.46
776,26.47
777,26.47
778,26.46
779,26.42
780,26.49
781,26.449999
782,26.41
783,26.369999
784,26.359999
785,26.3
786,26.25
787,26.4
788,26.38
789,26.4
790,26.369999
791,26.32
792,26.26
793,26.23
794,26.22
795,26.07
796,26.109999
797,26.13
798,26.18
799,26.26
800,26.289999
801,26.22
802,26.38
803,26.279999
804,26.14
805,26.21
806,26.32
807,26.34
808,26.46
809,26.519999
810,26.47
811,26.47
812,26.46
813,26.4
814,26.55
815,26.539999
816,26.529999
817,26.539999
818,26.55
819,26.529999
820,26.55
821,26.68
822,26.71
823,26.779999
824,26.93
825,26.96
826,26.97
827,27.099998
828,27.07
829,27.05
830,26.88
831,26.779999
832,26.81
833,26.71
834,26.779999
835,26.65
836,27.029999
837,27.07
838,27.16
839,26.93
840,26.949999
841,26.8
842,26.64
843,26.789999
844,26.96
845,26.88
846,27.01
847,27.019999
848,27.06
849,27.0
850,26.92
851,
852,
853,
854,
855,
856,
857,
858,
859,
860,
861,
862,
863,
864,
865,
866,
867,
868,
869,
870,
871,
872,
873,
874,
875,
876,
877,
878,
879,
880,
881,
882,27.369999
883,27.4
884,27.33
885,27.199999
886,27.279999
887,26.9
888,27.099998
889,27.109999
890,27.609999
891,27.91
892,27.99
893,27.9
894,27.8
895,27.769999
896,27.8
897,27.96
898,27.93
899,28.05
900,28.189999
901,28.099998
902,28.08
903,27.75
904,27.81
905,27.029999
906,27.18
907,27.33
908,27.439999
909,27.359999
910,27.279999
911,27.39
912,27.39
913,27.75
914,27.15
915,27.279999
916,27.83
917,28.16
918,28.21
919,28.189999
920,28.039999
921,28.06
922,28.269999
923,28.24
924,28.17
925,28.279999
926,28.0
927,27.88
928,27.8
929,27.859999
930,27.949999
931,27.949999
932,27.949999
933,27.98
934,27.84
935,27.41
936,27.43
937,27.57
938,27.74
939,27.789999
940,27.869999
941,27.4
942,28.01
943,28.18
944,28.31
945,28.519999
946,28.63
947,28.65
948,28.699999
949,28.74
950,28.46
951,28.56
952,28.55
953,28.599998
954,28.67
955,28.699999
956,28.63
957,28.41
958,28.48
959,28.93
960,28.869999
961,28.72
962,28.439999
963,28.269999
964,28.609999
965,28.74
966,28.76
967,28.76
968,28.71
969,28.699999
970,28.8
971,28.74
972,28.769999
973,28.699999
974,29.38
975,29.449999
976,29.56
977,29.3
978,29.08
979,28.97
980,28.88
981,28.93
982,28.93
983,28.779999
984,28.189999
985,27.939999
986,28.66
987,28.73
988,28.73
989,28.66
990,28.63
991,28.98
992,29.26
993,29.24
994,29.48
995,29.23
996,29.019999
997,28.949999
998,28.82
999,28.9
1000,28.89
1001,28.89
1002,29.08
1003,29.09
1004,29.09
1005,28.9
1006,28.8
1007,28.779999
1008,28.849998
1009,28.91
1010,28.96
1011,28.92
1012,29.05
1013,28.93
1014,29.0
1015,28.949999
1016,28.949999
1017,28.91
1018,28.98
1019,29.01
1020,29.01
1021,28.99
1022,28.82
1023,28.849998
1024,28.83
1025,28.849998
1026,28.84
1027,28.71
1028,28.56
1029,28.56
1030,28.57
1031,28.63
1032,28.73
1033,28.72
1034,28.83
1035,28.68
1036,28.609999
1037,28.57
1038,28.59
1039,28.59
1040,28.46
1041,28.769999
1042,28.82
1043,28.689999
1044,28.68
1045,28.68
1046,28.73
1047,28.65
1048,28.55
1049,28.49
1050,28.47
1051,28.47
1052,28.43
1053,28.289999
1054,28.23
1055,28.07
1056,28.22
1057,28.24
1058,28.109999
1059,28.13
1060,28.22
1061,28.119999
1062,28.05
1063,27.97
1064,28.019999
1065,28.039999
1066,28.029999
1067,27.8
1068,27.68
1069,27.5
1070,27.57
1071,27.539999
1072,27.55
1073,27.51
1074,27.64
1075,27.46
1076,27.46
1077,27.449999
1078,27.46
1079,27.42
1080,27.26
1081,27.189999
1082,27.22
1083,27.099998
1084,26.89
1085,27.019999
1086,27.17
1087,27.31
1088,27.269999
1089,27.199999
1090,27.109999
1091,27.22
1092,27.25
1093,27.25
1094,27.189999
1095,27.099998
1096,27.14
1097,27.099998
1098,27.01
1099,26.98
1100,26.99
1101,26.869999
1102,26.89
1103,26.74
1104,26.83
1105,26.8
1106,26.97
1107,26.99
1108,26.869999
1109,26.81
1110,26.779999
1111,26.74
1112,26.769999
1113,26.779999
1114,26.82
1115,26.75
1116,26.81
1117,26.699999
1118,26.689999
1119,26.699999
1120,26.689999
1121,26.619999
1122,26.67
1123,26.599998
1124,26.609999
1125,26.689999
1126,26.74
1127,26.699999
1128,26.58
1129,26.56
1130,26.63
1131,26.66
1132,26.73
1133,26.81
1134,26.65
1135,26.71
1136,26.73
1137,26.76
1138,26.689999
1139,26.619999
1140,26.58
1141,26.519999
1142,26.64
1143,26.51
1144,26.38
1145,26.439999
1146,26.46
1147,26.51
1148,26.369999
1149,26.42
1150,26.38
1151,26.33
1152,26.46
1153,26.41
1154,26.47
1155,26.38
1156,26.33
1157,26.349998
1158,26.39
1159,26.25
1160,26.269999
1161,26.23
1162,26.279999
1163,26.289999
1164,26.359999
1165,26.32
1166,26.15
1167,26.25
1168,26.279999
1169,26.199999
1170,26.14
1171,26.17
1172,26.099998
1173,26.369999
1174,26.289999
1175,26.4
1176,26.369999
1177,26.47
1178,26.56
1179,26.439999
1180,26.51
1181,26.699999
1182,26.8
1183,26.64
1184,26.68
1185,26.699999
1186,26.74
1187,26.779999
1188,26.779999
1189,26.8
1190,26.75
1191,26.529999
1192,26.619999
1193,26.84
1194,26.71
1195,26.869999
1196,26.779999
1197,26.73
1198,26.779999
1199,26.75
1200,26.63
1201,26.699999
1202,26.949999
1203,27.08
1204,27.15
1205,27.34
1206,27.199999
1207,27.07
1208,27.369999
1209,27.359999
1210,27.369999
1211,27.42
1212,27.289999
1213,27.4
1214,27.39
1215,27.359999
1216,27.279999
1217,27.369999
1218,27.439999
1219,27.369999
1220,27.48
1221,27.019999
1222,26.98
1223,27.08
1224,27.0
1225,27.16
1226,27.189999
1227,27.519999
1228,27.269999
1229,27.14
1230,27.26
1231,27.349998
1232,27.22
1233,27.26
1234,27.13
1235,27.439999
1236,27.49
1237,27.359999
1238,27.51
1239,27.16
1240,27.32
1241,27.51
1242,27.119999
1243,27.34
1244,27.3
1245,27.42
1246,27.5
1247,27.609999
