,0
0,25.76
1,25.859999
2,26.109999
3,26.4
4,26.42
5,26.46
6,26.33
7,26.31
8,26.17
9,26.359999
10,26.42
11,26.42
12,26.269999
13,26.08
14,26.01
15,25.859999
16,25.779999
17,25.71
18,25.689999
19,25.68
20,25.74
21,25.769999
22,25.92
23,25.869999
24,25.88
25,25.8
26,25.849998
27,25.89
28,26.17
29,26.029999
30,25.91
31,25.779999
32,25.789999
33,25.939999
34,26.06
35,25.97
36,25.9
37,25.82
38,25.619999
39,25.75
40,25.8
41,25.779999
42,25.64
43,26.369999
44,26.21
45,26.06
46,25.91
47,25.58
48,25.539999
49,25.43
50,25.59
51,25.619999
52,25.599998
53,25.609999
54,25.71
55,25.689999
56,25.66
57,25.769999
58,25.8
59,25.83
60,25.789999
61,25.859999
62,25.56
63,25.55
64,25.65
65,25.75
66,25.689999
67,25.779999
68,25.76
69,25.84
70,26.01
71,26.099998
72,26.269999
73,26.099998
74,26.06
75,26.189999
76,26.33
77,26.42
78,26.07
79,25.75
80,25.9
81,26.0
82,26.13
83,26.24
84,26.15
85,26.119999
86,26.15
87,26.24
88,26.43
89,26.56
90,26.57
91,26.56
92,26.519999
93,26.48
94,26.51
95,26.519999
96,26.08
97,26.08
98,26.32
99,26.4
100,26.439999
101,26.31
102,26.5
103,26.539999
104,26.539999
105,26.779999
106,26.67
107,26.71
108,27.01
109,27.15
110,27.14
111,27.23
112,27.24
113,27.23
114,27.42
115,27.46
116,27.529999
117,27.39
118,27.349998
119,27.23
120,27.05
121,26.9
122,26.83
123,26.769999
124,27.189999
125,27.23
126,27.34
127,27.22
128,27.43
129,27.449999
130,27.51
131,27.41
132,27.21
133,27.25
134,27.029999
135,27.029999
136,27.14
137,27.199999
138,27.22
139,28.109999
140,27.41
141,27.16
142,27.22
143,27.199999
144,27.38
145,27.32
146,27.64
147,27.68
148,27.619999
149,27.66
150,27.699999
151,27.779999
152,27.769999
153,27.779999
154,27.57
155,27.68
156,27.63
157,27.64
158,27.859999
159,27.789999
160,27.75
161,28.0
162,27.8
163,27.789999
164,27.71
165,27.57
166,27.369999
167,26.98
168,27.68
169,27.82
170,27.92
171,27.849998
172,28.189999
173,27.97
174,28.199999
175,28.15
176,28.18
177,27.789999
178,27.64
179,27.65
180,27.65
181,27.67
182,27.83
183,27.93
184,27.65
185,27.58
186,28.25
187,28.5
188,28.64
189,28.56
190,28.5
191,28.56
192,28.3
193,28.07
194,28.24
195,28.42
196,28.41
197,28.38
198,28.32
199,28.39
200,28.5
201,28.51
202,28.539999
203,28.55
204,28.609999
205,28.47
206,28.439999
207,28.81
208,28.74
209,28.349998
210,28.539999
211,29.0
212,29.349998
213,29.359999
214,28.769999
215,28.859999
216,28.92
217,28.869999
218,28.88
219,28.65
220,28.859999
221,28.859999
222,28.84
223,28.5
224,27.92
225,27.83
226,28.199999
227,28.25
228,28.21
229,28.58
230,28.619999
231,28.66
232,28.779999
233,28.039999
234,27.65
235,28.3
236,28.42
237,28.76
238,28.89
239,28.779999
240,28.73
241,28.9
242,28.88
243,28.859999
244,28.26
245,28.5
246,28.519999
247,28.64
248,28.529999
249,28.64
250,29.179998
251,29.23
252,29.25
253,29.26
254,29.439999
255,29.529999
256,29.58
257,29.01
258,29.16
259,29.039999
260,29.029999
261,28.849998
262,28.92
263,29.21
264,29.56
265,29.599998
266,29.66
267,29.42
268,29.429998
269,29.08
270,29.34
271,29.46
272,29.56
273,29.41
274,29.32
275,28.55
276,28.269999
277,28.17
278,28.349998
279,28.64
280,28.689999
281,28.66
282,28.58
283,28.65
284,28.48
285,28.099998
286,28.71
287,28.71
288,28.63
289,28.449999
290,28.49
291,28.529999
292,28.519999
293,28.5
294,28.519999
295,28.689999
296,28.75
297,28.779999
298,28.699999
299,28.48
300,28.32
301,28.23
302,28.289999
303,28.23
304,28.289999
305,28.01
306,28.019999
307,28.039999
308,28.0
309,27.96
310,28.01
311,28.019999
312,27.98
313,27.939999
314,27.91
315,28.15
316,28.13
317,28.15
318,28.13
319,28.08
320,28.09
321,28.06
322,28.06
323,28.029999
324,28.029999
325,28.039999
326,28.08
327,27.779999
328,27.93
329,27.68
330,27.65
331,27.439999
332,27.529999
333,27.55
334,27.64
335,27.689999
336,27.71
337,27.31
338,27.33
339,27.349998
340,27.279999
341,27.26
342,27.24
343,27.269999
344,27.05
345,26.93
346,27.07
347,27.07
348,27.109999
349,27.019999
350,27.08
351,27.039999
352,27.01
353,26.91
354,26.9
355,26.89
356,26.869999
357,26.88
358,26.9
359,26.73
360,26.73
361,26.74
362,26.72
363,26.689999
364,26.64
365,26.609999
366,26.59
367,26.58
368,26.439999
369,26.359999
370,26.289999
371,26.25
372,26.25
373,26.189999
374,26.189999
375,26.17
376,26.099998
377,26.18
378,26.15
379,26.21
380,26.22
381,26.21
382,26.08
383,26.449999
384,26.18
385,26.33
386,26.449999
387,26.779999
388,26.97
389,27.09
390,27.039999
391,26.939999
392,26.779999
393,25.48
394,25.46
395,25.97
396,26.43
397,26.55
398,26.14
399,25.65
400,25.289999
401,25.449999
402,25.66
403,25.51
404,25.789999
405,25.67
406,25.689999
407,25.84
408,25.849998
409,25.76
410,25.83
411,25.88
412,26.06
413,26.07
414,26.17
415,26.21
416,26.16
417,26.189999
418,26.019999
419,26.08
420,25.89
421,25.92
422,26.34
423,26.269999
424,26.23
425,26.23
426,26.22
427,26.099998
428,26.13
429,26.16
430,26.09
431,25.789999
432,25.59
433,25.519999
434,25.63
435,25.519999
436,25.92
437,25.939999
438,25.83
439,25.72
440,25.73
441,25.8
442,25.689999
443,25.49
444,26.15
445,26.08
446,26.13
447,26.0
448,26.08
449,26.119999
450,26.22
451,26.269999
452,26.23
453,26.14
454,26.51
455,26.93
456,26.72
457,26.55
458,26.49
459,26.47
460,26.25
461,26.66
462,26.65
463,26.67
464,26.49
465,26.449999
466,26.779999
467,27.119999
468,27.0
469,27.09
470,26.88
471,26.949999
472,27.09
473,26.96
474,26.93
475,26.779999
476,26.68
477,26.57
478,26.519999
479,26.59
480,27.099998
481,27.449999
482,27.4
483,27.42
484,27.17
485,27.56
486,27.439999
487,27.4
488,27.42
489,27.439999
490,27.4
491,27.75
492,27.83
493,27.57
494,27.619999
495,27.4
496,27.369999
497,27.26
498,27.269999
499,27.5
500,27.359999
501,27.41
502,27.76
503,27.64
504,27.38
505,27.689999
506,27.859999
507,27.859999
508,27.65
509,27.89
510,28.13
511,28.06
512,28.16
513,27.9
514,28.18
515,28.16
516,28.019999
517,27.949999
518,28.039999
519,28.24
520,28.33
521,27.48
522,27.519999
523,27.42
524,27.88
525,27.779999
526,27.99
527,27.42
528,28.05
529,27.98
530,27.949999
531,27.939999
532,27.98
533,28.01
534,28.109999
535,28.06
536,27.99
537,27.93
538,27.279999
539,27.05
540,27.46
541,27.3
542,27.89
543,27.609999
544,27.599998
545,27.599998
546,27.55
547,27.68
548,27.609999
549,27.57
550,27.539999
551,28.08
552,27.98
553,28.01
554,28.029999
555,27.99
556,28.01
557,28.32
558,28.369999
559,28.47
560,28.43
561,28.51
562,28.67
563,28.73
564,28.71
565,28.689999
566,28.89
567,28.82
568,28.779999
569,28.88
570,28.89
571,28.91
572,28.769999
573,28.68
574,28.67
575,28.599998
576,27.97
577,28.18
578,28.41
579,28.519999
580,28.599998
581,28.82
582,28.849998
583,28.82
584,28.91
585,28.84
586,28.689999
587,28.22
588,28.58
589,28.57
590,28.609999
591,28.599998
592,28.51
593,28.439999
594,28.369999
595,28.66
596,28.8
597,28.82
598,28.82
599,28.67
600,28.64
601,28.65
602,28.689999
603,28.66
604,28.56
605,28.539999
606,28.519999
607,28.349998
608,28.16
609,28.25
610,28.66
611,28.82
612,29.119999
613,29.07
614,29.15
615,28.96
616,28.68
617,28.67
618,28.609999
619,28.64
620,28.92
621,29.119999
622,28.98
623,29.039999
624,29.039999
625,28.769999
626,29.01
627,29.029999
628,29.039999
629,28.66
630,28.88
631,28.9
632,28.88
633,28.92
634,28.859999
635,28.8
636,28.789999
637,28.789999
638,28.84
639,28.789999
640,28.76
641,28.699999
642,28.609999
643,28.439999
644,28.98
645,28.92
646,28.949999
647,28.369999
648,28.22
649,28.279999
650,28.73
651,28.88
652,28.93
653,28.82
654,28.75
655,28.96
656,29.019999
657,29.109999
658,28.71
659,29.07
660,28.99
661,28.88
662,28.84
663,28.82
664,28.71
665,28.269999
666,27.689999
667,27.64
